,name,car_ids,market_ids,cy,dr,at,ps,air,drv,prices,wght,dom,disp,hp,lngth,wdth,wb,mpg,sales,firm_ids,eu,re,sales*,dfi,ci,mpd,shares,clustering_ids,region,hpwt,space,trend,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,supply_instruments6,supply_instruments7,supply_instruments8,supply_instruments9,supply_instruments10,supply_instruments11
1704,ODCIER,3997,1987,4,4,1,1,0,1,9.630281690140846,2.733,1,1.51,0.92,1.883,0.693,1.0490000000000002,2.2,244.607,19,0,3,244607,0,0,2.6362869198312238,0.0026843312409464025,ODCIER84,US,0.3366264178558361,1.304919,16,38.0,15.062323476869851,14.0,99.69957805907174,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-35.739439493743554,14.0,28.713347582204072,9.200744770878282,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,2.6362869198312238
1705,ODDELT,4001,1987,6,4,1,1,1,1,12.006161971830986,3.216,1,2.31,1.5,1.9609999999999999,0.7240000000000001,1.1079999999999999,1.8,168.853,19,0,1,168853,0,0,2.1569620253164556,0.0018530025020850709,ODDELT87,US,0.46641791044776115,1.419764,16,38.0,14.932531984277924,13.0,100.17890295358652,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-36.06554776641998,13.0,28.914018277666223,9.116395080143276,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,2.1569620253164556
1706,OD98,4003,1987,6,4,1,1,1,1,15.291373239436622,3.307,1,2.31,1.5,1.964,0.7240000000000001,1.1079999999999999,1.8,72.001,19,0,1,72001,0,0,2.1569620253164556,0.0007901431017075633,OD9886,US,0.4535833081342607,1.421936,16,38.0,14.945366586591424,13.0,100.17890295358652,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-36.03764468373704,13.0,28.914018277666223,9.11486641742521,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,2.1569620253164556
1707,ODTORO,4004,1987,6,2,1,1,1,1,17.55105633802817,3.352,1,2.31,1.4,1.875,0.708,1.08,1.8,16.667,19,0,1,16667,0,0,2.1569620253164556,0.0001829046134937009,ODTORO85,US,0.41766109785202865,1.3275,16,38.0,14.981288796873658,13.0,100.17890295358652,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-35.955136063629915,13.0,28.914018277666223,9.183588266627106,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,2.1569620253164556
1708,PLHORI,4008,1987,4,4,0,0,0,1,5.104753521126761,2.237,1,1.35,0.96,1.632,0.6679999999999999,0.991,2.5,46.46,16,0,1,46460,0,0,2.9957805907173,0.000509854703480971,PLHORI87,US,0.4291461779168529,1.0901759999999998,16,20.0,7.704520731863112,1.0,54.52320675105486,122.0,51.05104137140708,55.0,330.61434599156115,20.0,-19.174664666776607,1.0,16.14919841564976,4.218941652650097,122.0,-109.00845849319842,55.0,96.32064131558043,24.223838503659074,320,2.9957805907173
1709,PLSUND,4009,1987,4,4,0,1,0,1,6.865316901408452,2.565,1,1.35,0.97,1.7169999999999999,0.6729999999999999,0.97,2.5,75.883,16,0,3,75883,0,0,2.9957805907173,0.0008327443922567052,PLSUND87,US,0.37816764132553604,1.1555409999999997,16,20.0,7.755499268454429,1.0,54.52320675105486,122.0,51.05104137140708,55.0,330.61434599156115,20.0,-19.048204657697415,1.0,16.14919841564976,4.1607121711685915,122.0,-109.00845849319842,55.0,96.32064131558043,24.223838503659074,320,2.9957805907173
1710,PLRELI,4010,1987,4,4,0,0,0,1,6.738556338028169,2.415,1,1.35,0.97,1.786,0.68,1.003,2.5,105.919,16,0,3,105919,0,0,2.9957805907173,0.0011623611781747948,PLRELI83,US,0.40165631469979296,1.21448,16,20.0,7.732010595080172,1.0,54.52320675105486,122.0,51.05104137140708,55.0,330.61434599156115,20.0,-19.10846384921561,1.0,16.14919841564976,4.110964802104198,122.0,-109.00845849319842,55.0,96.32064131558043,24.223838503659074,320,2.9957805907173
1711,PLCARA,4012,1987,4,4,1,1,0,1,8.59330985915493,2.589,1,1.35,0.97,1.8519999999999999,0.68,1.033,2.3,36.077,16,0,3,36077,0,0,2.756118143459916,0.00039591106623941005,PLCARA85,US,0.3746620316724604,1.25936,16,20.0,7.759004878107505,1.0,54.762869198312245,122.0,51.05104137140708,55.0,330.61434599156115,20.0,-19.038891435550745,1.0,16.23258002458881,4.074677148334518,122.0,-109.00845849319842,55.0,96.32064131558043,24.223838503659074,320,2.756118143459916
1712,PLGRAN,4013,1987,8,4,1,1,0,0,9.329225352112676,3.599,1,3.18,1.4,2.046,0.7240000000000001,1.126,1.6,7.782,16,0,1,7782,0,0,1.9172995780590718,8.540011413019621e-05,PLGRAN84,US,0.3889969435954431,1.481304,16,20.0,7.744669966184522,1.0,55.60168776371309,122.0,51.05104137140708,55.0,330.61434599156115,20.0,-19.076438551329176,1.0,16.595485518278178,3.912358022813507,122.0,-109.00845849319842,55.0,96.32064131558043,24.223838503659074,320,1.9172995780590718
1713,PT1000,4014,1987,4,5,0,0,0,0,5.368838028169014,2.173,1,0.98,0.65,1.649,0.618,0.973,2.7,4.826,19,0,2,4826,0,0,3.235443037974684,5.296080066722268e-05,PT100084,US,0.29912563276576165,1.019082,16,38.0,15.099824261959924,14.0,99.10042194092829,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-35.621329392261785,14.0,28.50855316955806,9.447983518708046,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,3.235443037974684
1714,PTSUNB,4015,1987,4,4,0,0,0,1,7.041373239436621,2.366,1,1.22,0.96,1.757,0.6629999999999999,1.012,2.6,79.014,19,0,3,79014,0,0,3.115611814345992,0.0008671041657521618,PTSUNB87,US,0.4057480980557903,1.164891,16,38.0,14.993201796669895,14.0,99.22025316455698,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-35.92619824955209,14.0,28.54629349754091,9.314258220352377,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,3.115611814345992
1715,PTGRND,4017,1987,4,4,0,1,0,1,8.361795774647888,2.565,1,1.51,0.98,1.775,0.675,1.034,2.2,211.192,19,0,3,211192,0,0,2.6362869198312238,0.0023176331153153943,PTGRND87,US,0.3820662768031189,1.198125,16,38.0,15.016883617922566,14.0,99.69957805907174,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-35.86605982368828,14.0,28.713347582204072,9.28612790594329,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,2.6362869198312238
1716,PT6000,4019,1987,4,4,1,1,0,1,9.242077464788734,2.792,1,1.51,0.98,1.8880000000000001,0.72,1.0490000000000002,2.2,120.373,19,0,3,120373,0,0,2.6362869198312238,0.0013209802028005795,PT600082,US,0.3510028653295129,1.3593600000000001,16,38.0,15.047947029396173,14.0,99.69957805907174,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-35.78126011741089,14.0,28.713347582204072,9.15987174000979,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,2.6362869198312238
1717,PTFIER,4023,1987,4,2,0,0,0,0,7.305457746478874,2.542,1,1.51,0.98,1.6269999999999998,0.69,0.934,2.5,41.83,19,0,1,41830,0,0,2.9957805907173,0.00045904481805012946,PTFIER84,US,0.3855232100708104,1.1226299999999998,16,38.0,15.013426684654876,14.0,99.34008438818566,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-35.87506712954376,14.0,28.585514210694186,9.351211593914993,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,2.9957805907173
1718,PTFIRE,4024,1987,6,2,0,1,0,0,9.118838028169016,3.105,1,1.7,1.35,1.88,0.72,1.01,1.7,73.19,19,0,1,73190,0,0,2.0371308016877636,0.0008031912558711207,PTFIRE85,US,0.4347826086956522,1.3536,16,38.0,14.964167286030033,14.0,100.2987341772152,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-35.995311886693436,14.0,28.97117669150617,9.164118030891242,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,2.0371308016877636
1719,PTBONN,4026,1987,6,4,1,1,1,1,11.794894366197184,3.316,1,2.31,1.5,1.9869999999999999,0.721,1.1079999999999999,1.7,109.33,19,0,3,109330,0,0,2.0371308016877636,0.0011997936877222247,PTBONN87,US,0.4523522316043426,1.4326269999999999,16,38.0,14.946597663121343,13.0,100.2987341772152,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-36.03492688046366,13.0,28.97117669150617,9.107375918888572,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,2.0371308016877636
1720,PTGRND,4027,1987,6,2,1,1,0,0,9.743838028169016,3.243,1,2.31,1.1,2.019,0.723,1.081,1.9,5.623,19,0,3,5623,0,0,2.2767932489451477,6.170712435801764e-05,PTGRND87,US,0.3391921060746223,1.459737,16,38.0,15.059757788651064,14.0,100.05907172995781,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-35.74703236210769,14.0,28.859951056395946,9.088629458253735,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,2.2767932489451477
1721,PTSAFA,4029,1987,8,4,1,1,1,0,12.287852112676058,4.109,1,3.05,1.4,2.151,0.7929999999999999,1.16,1.6,13.884,19,0,3,13884,0,0,1.9172995780590718,0.00015236381194855362,PTSAFA87,US,0.34071550255536626,1.7057429999999998,16,38.0,15.05823439217032,13.0,100.41856540084389,104.0,43.78575838646135,42.0,285.7974683544304,38.0,-35.751513556348485,13.0,29.031801313322607,8.932884947822759,104.0,-92.20085982737473,42.0,83.88432552053601,19.062233566644533,608,1.9172995780590718
1722,ACINTE,4030,1987,4,3,0,1,0,1,8.678697183098594,2.326,0,0.97,1.13,1.685,0.6559999999999999,0.965,2.6,54.757,3,0,5,120000,0,0,3.115611814345992,0.0006009064571353321,ACINTE86,JP,0.48581255374032667,1.10536,16,4.0,1.7825623833300763,1.0,11.9831223628692,138.0,56.91633334411664,55.0,373.03459915611813,4.0,-3.258886993370751,1.0,3.624340932976365,0.6141922614263947,138.0,-125.0482614222603,55.0,108.80627808510053,27.81475597221292,64,3.115611814345992
1723,ACLEGE,4031,1987,6,4,0,1,1,1,17.83274647887324,3.078,0,1.52,1.51,1.8940000000000001,0.6829999999999999,1.087,2.0,54.713,3,0,5,120000,0,0,2.3966244725738397,0.0006004235986128792,ACLEGE86,JP,0.4905782975958415,1.293602,16,4.0,1.7777966394745615,0.0,12.702109704641352,138.0,56.91633334411664,55.0,373.03459915611813,4.0,-3.26864903015312,0.0,3.8867051974438565,0.45693275984013226,138.0,-125.0482614222603,55.0,108.80627808510053,27.81475597221292,64,2.3966244725738397
1724,ARMILA,4032,1987,6,4,0,1,1,0,11.31161971830986,2.907,0,1.51,1.54,1.705,0.642,0.988,1.8,2.859,20,1,2,5000,0,0,2.1569620253164556,3.137482990211141e-05,ARMILA87,EU,0.5297557619539044,1.09461,16,1.0,0.45133437990580844,0.0,2.756118143459916,141.0,58.20361813932733,55.0,383.220253164557,1.0,-0.7955467953347584,0.0,0.8329091229351039,0.07881857411229823,141.0,-127.59819483651732,55.0,111.96543467526712,28.359902597849988,16,2.1569620253164556
1725,ARSPID,4033,1987,4,2,0,0,0,0,14.960387323943664,2.548,0,1.196,1.15,1.6880000000000002,0.6409999999999999,0.8859999999999999,2.3,3.395,20,1,2,4647,0,0,2.756118143459916,3.725692463017427e-05,ARSPID82,EU,0.45133437990580844,1.0820079999999999,16,1.0,0.5297557619539044,1.0,2.1569620253164556,141.0,58.20361813932733,55.0,383.220253164557,1.0,-0.635339205151201,1.0,0.5877866649021191,0.09039813544330431,141.0,-127.59819483651732,55.0,111.96543467526712,28.359902597849988,16,2.756118143459916
1726,AD5000,4034,1987,5,4,0,1,1,1,17.658450704225352,2.844,0,1.36,1.1,1.9269999999999998,0.7140000000000001,1.058,1.9,19.193,7,1,3,115524,0,0,2.2767932489451477,0.00021062508230542995,AD500083,EU,0.3867791842475387,1.375878,16,6.0,2.389018329385163,2.0,17.25569620253165,136.0,56.408910767554346,53.0,368.6008438818565,6.0,-5.536852004516742,2.0,5.220104982809222,0.5198386333576493,136.0,-122.54232750034987,53.0,107.52417159412272,27.690188601258264,96,2.2767932489451477
1727,AD4000,4036,1987,4,4,0,1,1,1,13.974471830985916,2.337,0,1.09,1.02,1.766,0.662,0.998,2.5,9.043,7,1,3,290298,0,0,2.9957805907173,9.92384004214038e-05,AD400085,EU,0.4364569961489088,1.169092,16,6.0,2.3393405174837927,2.0,16.536708860759497,136.0,56.408910767554346,53.0,368.6008438818565,6.0,-5.6576879083928695,2.0,4.945668137107462,0.6827033270106865,136.0,-122.54232750034987,53.0,107.52417159412272,27.690188601258264,96,2.9957805907173
1728,BW325,4037,1987,6,4,0,1,1,0,19.379401408450708,2.767,0,1.64,1.21,1.756,0.648,1.012,2.1,57.757,8,1,4,87634,0,0,2.5164556962025317,0.0006338286291207585,BW32586,EU,0.43729671123960967,1.137888,16,4.0,2.072152731440414,4.0,8.50801687763713,138.0,56.67525883850702,51.0,377.1088607594937,4.0,-2.675932825647354,4.0,2.2617630984737906,1.0826015185492714,138.0,-125.5260046701598,51.0,110.38243001990116,27.317343876273256,64,2.5164556962025317
1729,BW528E,4038,1987,6,4,0,1,1,0,24.938380281690144,3.075,0,1.64,1.21,1.89,0.669,1.033,2.0,9.405,8,1,3,21988,0,0,2.3966244725738397,0.00010321100917431193,BW528E87,EU,0.39349593495934954,1.26441,16,4.0,2.115953507720674,4.0,8.627848101265823,138.0,56.67525883850702,51.0,377.1088607594937,4.0,-2.5703916251936616,4.0,2.3105532626432224,0.9771698209146915,138.0,-125.5260046701598,51.0,110.38243001990116,27.317343876273256,64,2.3966244725738397
1730,BW535I,4039,1987,6,4,0,1,1,0,29.577464788732396,3.25,0,2.09,1.82,1.89,0.669,1.033,2.0,6.547,8,1,3,13407,0,0,2.3966244725738397,7.1847153329529e-05,BW535I87,EU,0.56,1.26441,16,4.0,1.9494494426800235,4.0,8.627848101265823,138.0,56.67525883850702,51.0,377.1088607594937,4.0,-2.923257671590551,4.0,2.3105532626432224,0.9771698209146915,138.0,-125.5260046701598,51.0,110.38243001990116,27.317343876273256,64,2.3966244725738397
1731,BW735I,4040,1987,6,4,1,1,1,0,37.38996478873239,3.585,0,2.09,2.08,1.933,0.726,1.115,1.5,10.028,8,1,3,34446,0,0,1.7974683544303798,0.00011004784688995215,BW735I87,EU,0.5801952580195259,1.403358,16,4.0,1.9292541846604978,4.0,9.227004219409283,138.0,56.67525883850702,51.0,377.1088607594937,4.0,-2.958685586505136,4.0,2.5982353350950036,0.872907495063481,138.0,-125.5260046701598,51.0,110.38243001990116,27.317343876273256,64,1.7974683544303798
1732,BW635C,4041,1987,6,2,0,1,1,0,41.34242957746479,3.38,0,2.09,1.82,1.9380000000000002,0.679,1.033,1.6,1.944,8,1,3,5615,0,0,1.9172995780590718,2.133356744655634e-05,BW635C86,EU,0.5384615384615385,1.3159020000000001,16,4.0,1.970987904218485,4.0,9.10717299578059,138.0,56.67525883850702,51.0,377.1088607594937,4.0,-2.8840369584372696,4.0,2.533696813957432,0.9372530690872003,138.0,-125.5260046701598,51.0,110.38243001990116,27.317343876273256,64,1.9172995780590718
1733,HDCIVI,4042,1987,4,4,0,0,0,1,7.442781690140846,1.992,0,0.91,0.76,1.632,0.639,0.965,3.0,221.252,3,0,5,359547,1,0,3.5949367088607596,0.002428032132039858,HDCIVI85,JP,0.3815261044176707,1.042848,16,4.0,1.8868488326527324,1.0,11.503797468354431,138.0,56.91633334411664,55.0,373.03459915611813,4.0,-3.017243409878808,1.0,3.481240089335692,0.6724079032553587,138.0,-125.0482614222603,55.0,108.80627808510053,27.81475597221292,64,3.5949367088607596
1734,HDACCO,4046,1987,4,4,0,1,0,1,9.35299295774648,2.381,0,1.19,0.98,1.785,0.667,1.024,2.5,334.876,3,0,5,544193,1,0,2.9957805907173,0.0036749484219305564,HDACCO86,JP,0.4115917681646367,1.190595,16,4.0,1.8567831689057663,1.0,12.10295358649789,138.0,56.91633334411664,55.0,373.03459915611813,4.0,-3.0930961399207293,1.0,3.6635616461296463,0.5399101530275825,138.0,-125.0482614222603,55.0,108.80627808510053,27.81475597221292,64,2.9957805907173
1735,HDPREL,4047,1987,4,2,0,1,0,1,10.558978873239438,2.205,0,1.19,1.1,1.72,0.669,0.965,2.5,72.708,3,0,5,118155,0,0,2.9957805907173,0.0007979017602387955,HDPREL83,JP,0.4988662131519275,1.1506800000000001,16,4.0,1.7695087239184755,1.0,12.10295358649789,138.0,56.91633334411664,55.0,373.03459915611813,4.0,-3.28540208564849,1.0,3.6635616461296463,0.5740102632212185,138.0,-125.0482614222603,55.0,108.80627808510053,27.81475597221292,64,2.9957805907173
1736,HYEXCE,4048,1987,4,4,0,0,0,1,5.673415492957747,2.145,0,0.8959999999999999,0.68,1.61,0.631,0.937,3.0,263.61,21,0,3,300000,0,0,3.5949367088607596,0.0028928712523594224,HYEXCE87,JP,0.31701631701631705,1.01591,16,0.0,0.0,0.0,0.0,142.0,58.86769196417073,56.0,384.5383966244726,0.0,0.0,0.0,0.0,0.0,142.0,-127.88027880381134,56.0,112.28751817443623,28.513334544850146,0,3.5949367088607596
1737,ISIMAR,4049,1987,4,4,0,0,0,1,6.566021126760564,1.937,0,0.9,0.7,1.574,0.635,0.945,3.3,32.3,13,0,3,166391,0,0,3.954430379746835,0.00035446205170975816,ISIMAR87,JP,0.36138358286009287,0.9994900000000001,16,1.0,0.31088082901554404,1.0,4.553586497890295,141.0,58.5124438693114,55.0,379.62531645569624,1.0,-1.168345626682785,1.0,1.33500106673234,0.11809587560575222,141.0,-126.84291988195692,55.0,110.85720692789957,28.411533561894075,16,3.954430379746835
1738,ISIMPU,4050,1987,4,2,0,1,1,0,12.886443661971832,2.895,0,1.189,0.9,1.726,0.652,0.961,3.8,7.287,13,0,3,37538,0,0,4.553586497890295,7.996795575260086e-05,ISIMPU84,JP,0.31088082901554404,1.1253520000000001,16,1.0,0.36138358286009287,0.0,3.954430379746835,141.0,58.5124438693114,55.0,379.62531645569624,1.0,-1.0178153283635913,0.0,1.1939224684724346,-0.0005101300942338192,141.0,-126.84291988195692,55.0,110.85720692789957,28.411533561894075,16,4.553586497890295
1739,MZ323,4051,1987,4,4,0,0,0,1,7.217429577464789,2.115,0,0.9740000000000001,0.82,1.618,0.648,0.945,2.6,76.212,4,0,5,431675,0,0,3.115611814345992,0.0008363548571177735,MZ32386,JP,0.3877068557919621,1.048464,16,1.0,0.3795918367346939,0.0,3.115611814345992,141.0,58.41740958866039,56.0,381.90210970464136,1.0,-0.968658717391471,0.0,0.9555114450274363,0.16752089876543005,141.0,-127.11291636838973,56.0,111.47510757304947,28.31427217263372,16,3.115611814345992
1740,MZ626,4053,1987,4,4,0,0,0,1,8.669894366197184,2.45,0,1.219,0.93,1.778,0.665,0.988,2.6,74.439,4,0,5,421633,0,0,3.115611814345992,0.0008168978534743866,MZ62686,JP,0.3795918367346939,1.1823700000000001,16,1.0,0.3877068557919621,0.0,3.115611814345992,141.0,58.41740958866039,56.0,381.90210970464136,1.0,-0.9475057512220797,0.0,0.9555114450274363,0.04732623600643765,141.0,-127.11291636838973,56.0,111.47510757304947,28.31427217263372,16,3.115611814345992
1741,MB190D,4055,1987,5,4,0,1,1,0,23.855633802816904,2.845,0,1.526,0.93,1.75,0.6609999999999999,1.0490000000000002,1.9,17.545,9,1,4,85238,0,0,2.2767932489451477,0.00019253983582810235,MB190D86,EU,0.3268892794376098,1.15675,16,5.0,2.528741492322496,5.0,10.305485232067511,137.0,56.32907750942694,50.0,375.55105485232065,5.0,-3.4676834204077958,5.0,2.6470254992644358,1.7093863598734567,137.0,-124.44326365618234,50.0,110.09725107766751,26.674118598727166,80,2.2767932489451477
1742,MB260E,4057,1987,6,4,1,1,1,0,30.369718309859156,3.21,0,1.5859999999999999,1.58,1.88,0.69,1.102,2.0,6.16,9,1,5,28498,0,0,2.3966244725738397,6.760019314340898e-05,MB260E87,EU,0.4922118380062306,1.2972,16,5.0,2.3634189337538754,5.0,10.185654008438819,137.0,56.32907750942694,50.0,375.55105485232065,5.0,-3.876971090717877,5.0,2.595732204876885,1.5947926132274028,137.0,-124.44326365618234,50.0,110.09725107766751,26.674118598727166,80,2.3966244725738397
1743,MB300E,4058,1987,6,4,1,1,1,0,34.771126760563384,3.22,0,1.808,1.77,1.8719999999999999,0.685,1.102,1.8,23.456,9,1,5,42796,0,0,2.1569620253164556,0.00025740748869672097,MB300E86,EU,0.5496894409937888,1.2823200000000001,16,5.0,2.305941330766317,5.0,10.425316455696203,137.0,56.32907750942694,50.0,375.55105485232065,5.0,-3.987415367850347,5.0,2.701092720534711,1.6063297713429399,137.0,-124.44326365618234,50.0,110.09725107766751,26.674118598727166,80,2.1569620253164556
1744,MB300S,4060,1987,6,4,1,1,1,0,41.37323943661972,3.835,0,1.829,1.43,2.081,0.7170000000000001,1.2109999999999999,2.0,6.035,9,1,5,30340,0,0,2.3966244725738397,6.622843597734955e-05,MB300S87,EU,0.3728813559322034,1.492077,16,5.0,2.4827494158279024,5.0,10.185654008438819,137.0,56.32907750942694,50.0,375.55105485232065,5.0,-3.599322190273522,5.0,2.5957322048768847,1.4548315996494476,137.0,-124.44326365618234,50.0,110.09725107766751,26.674118598727166,80,2.3966244725738397
1745,MB420S,4061,1987,8,4,1,1,1,0,45.774647887323944,3.835,0,2.56,2.01,2.081,0.7170000000000001,1.2109999999999999,1.4,14.945,9,1,4,22160,0,0,1.6776371308016877,0.0001640072867740661,MB420S87,EU,0.5241199478487614,1.492077,16,5.0,2.3315108239113442,5.0,10.904641350210971,137.0,56.32907750942694,50.0,375.55105485232065,5.0,-3.939782468072691,5.0,2.952407148815617,1.4548315996494476,137.0,-124.44326365618234,50.0,110.09725107766751,26.674118598727166,80,1.6776371308016877
1746,MB560S,4062,1987,8,4,1,1,1,0,54.137323943661976,4.035,0,3.385,2.38,2.081,0.7170000000000001,1.209,1.4,6.346,9,1,4,13494,0,0,1.6776371308016877,6.964136780650543e-05,MB560S87,EU,0.5898389095415117,1.492077,16,5.0,2.265791862218594,5.0,10.904641350210971,137.0,56.32907750942694,50.0,375.55105485232065,5.0,-4.057911366782397,5.0,2.952407148815617,1.4548315996494476,137.0,-124.44326365618234,50.0,110.09725107766751,26.674118598727166,80,1.6776371308016877
1747,MCMERK,4063,1987,4,3,0,1,1,1,15.697183098591552,2.92,1,1.4,1.45,1.784,0.68,1.0270000000000001,2.1,14.301,18,0,4,45000,0,0,2.5164556962025317,0.0001569399938545279,MCMERK87,US,0.4965753424657534,1.2131200000000002,16,14.0,5.749922248358392,7.0,34.51139240506329,128.0,52.9382106903629,48.0,351.1054852320675,14.0,-12.769365783741241,7.0,9.925680262994131,4.374058308760593,128.0,-115.55969499341433,48.0,102.71851285538085,23.961865445299164,224,2.5164556962025317
1748,MTPREC,4064,1987,4,3,0,0,0,1,4.57306338028169,2.161,0,0.8959999999999999,0.68,1.609,0.631,0.937,3.3,20.658,10,0,1,200548,0,0,3.954430379746835,0.00022670207629164654,MTPREC87,JP,0.3146691346598797,1.015279,16,5.0,1.9490357357821917,2.0,14.25991561181435,137.0,56.92100341074497,54.0,369.91898734177215,5.0,-4.753911610867775,2.0,4.2358441244958005,0.6021075342202822,137.0,-123.11893566779877,54.0,107.9563638701361,27.911848321615988,80,3.954430379746835
1749,MTMIRA,4065,1987,4,4,0,0,0,1,6.918133802816902,2.095,0,0.8959999999999999,0.68,1.5730000000000002,0.644,0.937,3.2,15.185,10,0,3,147416,0,0,3.8345991561181436,0.00016664106053290023,MTMIRA85,JP,0.32458233890214794,1.0130120000000002,16,5.0,1.9391225315399234,2.0,14.37974683544304,137.0,56.92100341074497,54.0,369.91898734177215,5.0,-4.784929135018422,2.0,4.266615783162553,0.6043429145912469,137.0,-123.11893566779877,54.0,107.9563638701361,27.911848321615988,80,3.8345991561181436
1750,MTTRED,4066,1987,4,4,0,1,0,1,8.247359154929578,2.37,0,1.22,0.88,1.724,0.654,0.963,2.4,4.972,10,0,4,48268,0,0,2.875949367088608,5.4563013037180106e-05,MTTRED84,JP,0.3713080168776371,1.127496,16,5.0,1.8923968535644342,2.0,15.338396624472576,137.0,56.92100341074497,54.0,369.91898734177215,5.0,-4.9194218425475835,2.0,4.554297855614335,0.49727174107304134,137.0,-123.11893566779877,54.0,107.9563638701361,27.911848321615988,80,2.875949367088608
1751,MTCORD,4067,1987,4,3,0,1,0,1,8.590669014084508,2.337,0,1.22,0.88,1.73,0.654,0.963,2.5,4.499,10,0,4,43676,0,0,2.9957805907173,4.93722839208112e-05,MTCORD84,JP,0.3765511339323919,1.13142,16,5.0,1.8871537365096793,2.0,15.218565400843882,137.0,56.92100341074497,54.0,369.91898734177215,5.0,-4.933443742137902,2.0,4.513475861094079,0.4937975048048551,137.0,-123.11893566779877,54.0,107.9563638701361,27.911848321615988,80,2.9957805907173
1752,MTGALA,4068,1987,4,4,0,1,1,1,12.323063380281692,2.811,0,1.4340000000000002,1.1,1.831,0.667,1.024,2.0,10.856,10,0,4,105390,0,0,2.3966244725738397,0.00011913436635792986,MTGALA85,JP,0.3913198150124511,1.221277,16,5.0,1.8723850554296202,1.0,15.81772151898734,137.0,56.92100341074497,54.0,369.91898734177215,5.0,-4.971915057084438,1.0,4.73661941240829,0.41737395316374415,137.0,-123.11893566779877,54.0,107.9563638701361,27.911848321615988,80,2.3966244725738397
1753,MTSTAR,4069,1987,4,2,0,1,1,0,13.617077464788734,2.988,0,1.56,1.45,1.732,0.6679999999999999,0.9590000000000001,1.8,5.084,10,0,4,49355,0,0,2.1569620253164556,5.579210745796936e-05,MTSTAR84,JP,0.48527443105756357,1.1569759999999998,16,5.0,1.7784304393845076,1.0,16.057383966244725,137.0,56.92100341074497,54.0,369.91898734177215,5.0,-5.187104458366419,1.0,4.841979928066116,0.4714612810948525,137.0,-123.11893566779877,54.0,107.9563638701361,27.911848321615988,80,2.1569620253164556
1754,NISENT,4070,1987,4,4,0,0,0,1,6.513204225352113,2.231,0,0.975,0.7,1.6869999999999998,0.6459999999999999,0.9570000000000001,2.8,121.139,2,0,4,538246,1,0,3.3552742616033755,0.0013293863307141916,NISENT84,JP,0.31376064545047067,1.0898019999999997,16,5.0,2.026121050190162,2.0,12.462447257383968,137.0,56.844826585546414,54.0,372.31561181434597,5.0,-4.6251178467195375,2.0,3.6298489360387163,0.7244635142411138,137.0,-123.2448381308946,54.0,108.72666210988446,27.718659764800183,80,3.3552742616033755
1755,NIPULS,4073,1987,4,2,0,1,0,1,9.330105633802818,2.315,0,0.975,0.7,1.665,0.6609999999999999,0.9570000000000001,2.3,62.175,2,0,3,276256,0,0,2.756118143459916,0.0006823120143979632,NIPULS84,JP,0.3023758099352052,1.1005649999999998,16,5.0,2.0375058857054276,2.0,13.06160337552743,137.0,56.844826585546414,54.0,372.31561181434597,5.0,-4.588158074631735,2.0,3.8265592302847704,0.7146358583034533,137.0,-123.2448381308946,54.0,108.72666210988446,27.718659764800183,80,2.756118143459916
1756,NISTAN,4074,1987,4,5,0,1,0,1,9.682218309859156,2.845,0,1.204,0.97,1.778,0.665,1.004,2.3,64.745,2,0,4,287675,0,0,2.756118143459916,0.0007105153417321453,NISTAN84,JP,0.3409490333919156,1.1823700000000001,16,5.0,1.9989326622487174,2.0,13.06160337552743,137.0,56.844826585546414,54.0,372.31561181434597,5.0,-4.708220431045662,2.0,3.8265592302847704,0.6429386438399793,137.0,-123.2448381308946,54.0,108.72666210988446,27.718659764800183,80,2.756118143459916
